id,id_student,gender,region,highest_education,imd_band,age_band,studied_credits,disability,num_of_prev_attempts_y,sum_click,id_site,final_result,final_result_code
23823,529566,1,4,1,10,1,120,1,0.0,3.693308550185874,283510748.0,Pass,1
23824,529567,1,4,1,10,1,120,1,0.0,4.953964194373402,206061719.0,Distinction,4
23825,529569,0,3,4,7,1,120,1,0.0,5.121794871794871,328834632.0,Pass,1
23826,529572,1,2,1,10,1,120,1,0.0,2.1142857142857143,18445414.0,Fail,3
23827,529644,1,4,1,6,1,120,1,1.0,4.245,316153369.0,Pass,1
23828,529689,1,1,2,9,1,60,1,0.0,4.124121779859485,675051770.0,Pass,1
23829,529762,0,7,2,1,1,60,1,0.0,5.236082474226804,511129265.0,Pass,1
23830,529834,1,4,2,1,1,60,1,0.0,5.502304147465438,457436853.0,Fail,3
23831,529864,1,11,2,7,1,120,1,0.0,5.861940298507463,282467594.0,Fail,3
23832,529870,1,12,1,7,2,120,1,1.0,3.864813039309684,549608015.0,Distinction,4
23833,529871,1,2,1,5,1,150,1,1.0,4.740421455938697,550128725.0,Pass,1
23834,529991,1,4,2,9,2,120,1,2.5,4.42967542503864,886487549.0,Fail,3
23835,529991,1,4,2,9,2,60,1,2.5,4.42967542503864,886487549.0,Pass,1
23836,530057,1,4,2,2,1,90,1,0.0,4.709595959595959,417342835.0,Pass,1
23837,530296,1,4,1,5,1,120,1,1.0,4.196675900277008,570746247.0,Pass,1
23838,530344,0,1,1,3,2,75,1,0.0,4.443867618429591,812110410.0,Pass,1
23839,530445,0,3,5,1,2,60,1,0.0,3.4420289855072466,509104397.0,Distinction,4
23840,530558,1,13,2,9,1,60,1,0.0,4.491495076096688,588604518.0,Pass,1
23841,530567,1,10,3,1,1,120,1,1.0,4.455160744500846,622876780.0,Distinction,4
23842,530676,1,8,2,7,1,120,1,0.0,2.64021164021164,99599628.0,Withdrawn,2
23843,530736,1,4,3,10,1,180,1,1.0,4.028645833333333,202363399.0,Pass,1
23844,530802,1,4,2,5,2,60,1,0.0,4.591085271317829,815794597.0,Distinction,4
23845,530852,1,10,2,3,1,120,1,0.5,3.4563318777292578,247018611.0,Withdrawn,2
23846,530852,1,10,2,3,1,60,1,0.5,3.4563318777292578,247018611.0,Withdrawn,2
23847,530853,1,8,2,4,2,120,1,0.0,3.236514522821577,127002697.0,Fail,3
23848,530862,1,4,1,10,2,120,1,0.0,4.2,569128365.0,Pass,1
23849,530944,1,9,1,7,1,90,1,0.0,5.076326002587322,407338956.0,Distinction,4
23850,531077,1,8,1,3,1,60,1,0.0,4.258414766558089,485364485.0,Distinction,4
23851,531124,1,6,1,7,1,60,1,0.0,4.882926829268293,108037149.0,Pass,1
23852,531182,1,3,2,9,1,120,1,1.0,3.785502958579882,356187023.0,Pass,1
23853,531190,1,8,1,2,1,180,1,0.0,4.543706293706293,301445049.0,Pass,1
23854,531251,1,1,3,8,1,120,1,0.0,0.0,0.0,Withdrawn,2
23855,531270,1,12,1,0,1,120,1,1.0,5.485567671584349,821522988.0,Pass,1
23856,531294,1,12,1,0,1,120,1,1.0,4.225647348951911,427361895.0,Pass,1
23857,531397,0,9,2,4,1,60,1,0.0,3.652173913043478,36362825.0,Fail,3
23858,531448,1,4,1,1,1,60,1,0.0,3.8260869565217392,157560673.0,Fail,3
23859,531629,1,3,3,7,2,60,1,0.0,4.051310043668122,482720772.0,Pass,1
23860,531667,1,6,1,6,2,120,1,0.0,0.0,0.0,Withdrawn,2
23861,531709,1,13,2,10,1,90,1,0.0,3.8230769230769233,548070854.0,Distinction,4
23862,531791,0,1,1,3,1,120,1,0.0,4.643459915611814,249785675.0,Fail,3
23863,531866,1,11,1,8,2,60,1,0.0,0.0,0.0,Withdrawn,2
23864,531894,1,8,1,10,1,180,1,1.0,3.9271402550091077,289339457.0,Withdrawn,2
23865,531905,0,9,4,7,1,180,1,0.0,5.088357588357589,506961328.0,Pass,1
23866,532049,1,5,2,3,1,60,1,0.0,5.31437125748503,176014477.0,Fail,3
23867,532050,1,1,3,5,1,60,1,0.0,5.7293233082706765,140181111.0,Fail,3
23868,532062,1,2,2,5,1,120,1,2.0,4.054117647058823,266387464.0,Withdrawn,2
23869,532062,1,2,2,5,1,120,1,2.0,4.054117647058823,266387464.0,Withdrawn,2
23870,532428,1,13,2,0,1,120,1,0.0,3.3043478260869565,339374543.0,Fail,3
23871,532436,0,11,3,1,1,120,1,0.0,4.152619589977221,462690702.0,Pass,1
23872,532464,1,11,1,8,1,120,1,0.0,3.5,60079031.0,Fail,3
23873,532476,1,12,1,5,1,60,1,0.0,0.0,0.0,Withdrawn,2
23874,532575,1,6,2,5,1,120,1,0.5,3.2054794520547945,87288016.0,Withdrawn,2
23875,532575,1,6,2,5,1,120,1,0.5,3.2054794520547945,87288016.0,Fail,3
23876,532578,1,5,1,6,1,60,1,0.0,4.084598698481562,242933533.0,Pass,1
23877,532589,1,2,1,3,1,120,1,0.0,4.730401529636711,275606435.0,Fail,3
23878,532608,1,11,2,1,2,60,1,0.0,5.467771639042358,858403295.0,Pass,1
23879,532627,1,4,2,7,1,60,1,0.0,3.7038581856100103,505372686.0,Pass,1
23880,532703,1,3,2,1,1,60,1,0.0,3.3137254901960786,26878557.0,Withdrawn,2
23881,532715,0,1,2,10,1,120,1,0.0,4.386029411764706,429999144.0,Pass,1
23882,532968,1,10,3,1,2,120,1,1.0,4.101085481682497,776761961.0,Pass,1
23883,533016,1,4,1,8,1,60,1,0.0,3.8923076923076922,205499153.0,Withdrawn,2
23884,533044,1,12,1,0,1,60,1,0.0,3.8627450980392157,376245687.0,Pass,1
23885,533134,1,5,1,6,1,90,1,0.0,3.472247497725205,579114378.0,Pass,1
23886,533172,1,7,1,3,1,60,1,0.0,3.893979057591623,402609024.0,Pass,1
23887,533198,0,2,2,7,2,120,2,1.0,3.544573643410853,289557459.0,Withdrawn,2
23888,533198,0,2,2,7,2,120,2,1.0,3.544573643410853,289557459.0,Withdrawn,2
23889,533201,1,2,2,2,1,120,1,0.0,3.832020997375328,401495134.0,Pass,1
23890,533321,1,8,2,2,1,60,1,0.0,3.892136025504782,991758345.0,Distinction,4
23891,533348,1,12,2,2,1,90,1,0.0,3.2540415704387993,228174661.0,Withdrawn,2
23892,533458,1,5,1,4,1,120,1,0.0,1.0,1053855.0,Withdrawn,2
23893,533485,1,8,2,3,1,60,1,0.0,5.289002557544757,206057544.0,Pass,1
23894,533535,1,13,3,0,1,180,1,0.0,4.416329830234438,651887874.0,Pass,1
23895,533614,1,13,1,6,1,60,1,0.0,5.295874822190612,370436059.0,Distinction,4
23896,533709,1,8,1,9,1,120,2,0.0,3.547169811320755,27928872.0,Fail,3
23897,533874,1,3,1,4,1,90,1,0.0,3.0673575129533677,101709356.0,Withdrawn,2
23898,533929,1,8,1,3,1,90,1,0.0,4.054512957998213,589722385.0,Distinction,4
23899,533944,1,5,2,4,1,60,1,0.0,2.79874213836478,83789595.0,Withdrawn,2
23900,533997,1,13,2,2,2,60,1,0.0,3.824519230769231,219212367.0,Withdrawn,2
23901,534014,1,11,2,6,1,180,1,0.0,3.6363636363636362,202877730.0,Fail,3
23902,534037,1,2,2,10,2,60,1,0.0,4.628877005347594,492713744.0,Pass,1
23903,534064,1,1,2,5,1,120,1,0.0,4.698897370653095,621296997.0,Pass,1
23904,534234,1,11,2,1,2,60,1,0.0,4.2326530612244895,258215302.0,Fail,3
23905,534346,1,6,1,6,1,60,1,0.0,2.7911111111111113,118571920.0,Fail,3
23906,534431,0,4,3,8,1,60,1,0.0,4.171206225680934,677110555.0,Pass,1
23907,534602,1,7,1,8,1,60,1,0.0,5.28989898989899,521713815.0,Distinction,4
23908,534609,1,1,2,2,1,60,1,0.0,2.541871921182266,106983372.0,Fail,3
23909,534750,1,8,1,9,1,120,1,0.0,4.4031791907514455,364677551.0,Fail,3
23910,534784,1,5,2,2,1,60,1,0.0,5.570631970260223,283517344.0,Pass,1
23911,534792,0,7,2,10,2,120,1,0.0,4.0223097112860895,803158496.0,Pass,1
23912,534854,1,3,1,7,1,120,2,0.0,4.622844827586207,244524924.0,Fail,3
23913,534856,1,13,1,6,1,60,1,0.0,4.2298850574712645,320919733.0,Pass,1
23914,534892,1,13,1,5,1,90,1,0.0,4.310869565217391,484865777.0,Fail,3
23915,534913,1,13,1,10,1,120,1,0.0,5.119230769230769,137016868.0,Pass,1
23916,534944,0,8,2,8,1,90,1,0.0,2.5166666666666666,31619136.0,Withdrawn,2
23917,534952,1,7,1,7,1,60,1,0.0,4.315602836879433,594420556.0,Pass,1
23918,534958,1,6,1,9,1,60,1,0.0,4.942336874051593,347305652.0,Pass,1
23919,534962,0,6,2,5,2,60,2,0.0,3.5164835164835164,143874309.0,Withdrawn,2
23920,534989,1,8,2,3,1,60,1,0.0,3.794372294372294,243459757.0,Pass,1
23921,535037,1,1,5,7,2,60,1,0.0,4.026392961876833,718831330.0,Pass,1
23922,535052,1,13,2,6,1,60,1,0.0,3.7850467289719627,281923066.0,Withdrawn,2
23923,535228,1,4,1,3,1,60,1,0.0,1.7037037037037037,14226144.0,Withdrawn,2
23924,535276,1,13,1,0,1,60,1,0.0,2.2170542635658914,67976437.0,Withdrawn,2
23925,535324,1,4,2,7,1,60,2,0.0,2.5954545454545452,115918383.0,Fail,3
23926,535390,1,10,2,2,1,60,1,0.0,4.251121076233184,117511566.0,Withdrawn,2
23927,535460,1,3,1,7,1,90,1,0.5,2.6288288288288286,301554857.0,Fail,3
23928,535460,1,3,1,7,1,90,1,0.5,2.6288288288288286,301554857.0,Withdrawn,2
23929,535628,1,13,1,9,1,60,1,0.0,3.764951321279555,378884090.0,Pass,1
23930,535662,1,2,3,5,1,60,1,0.0,3.563008130081301,518507393.0,Pass,1
23931,535761,1,3,2,3,1,90,1,0.0,0.0,0.0,Withdrawn,2
23932,535804,1,2,1,9,1,60,1,0.0,3.8145299145299147,616565185.0,Pass,1
23933,535981,0,3,2,4,1,120,1,0.0,0.0,0.0,Withdrawn,2
23934,536038,1,6,1,4,1,120,1,0.0,4.049900199600798,264000706.0,Withdrawn,2
23935,536046,1,9,2,2,1,120,1,0.0,3.056603773584906,111729936.0,Fail,3
23936,536103,1,1,3,7,1,150,1,0.5,2.5033557046979866,80418940.0,Withdrawn,2
23937,536103,1,1,3,7,1,90,1,0.5,2.5033557046979866,80418940.0,Fail,3
23938,536125,1,13,1,7,1,90,1,0.0,3.8388969521044993,363079903.0,Pass,1
23939,536147,1,11,2,8,1,60,1,0.0,3.523510971786834,168111335.0,Fail,3
23940,536178,1,7,1,2,1,60,1,0.0,4.590689238210399,871556789.0,Distinction,4
23941,536214,1,8,1,6,1,60,1,0.0,4.329885057471264,458479662.0,Pass,1
23942,536454,1,5,3,9,1,60,1,0.0,0.0,0.0,Withdrawn,2
23943,536455,1,2,1,6,1,120,1,0.0,6.067622950819672,257163513.0,Pass,1
23944,536503,1,2,2,9,1,60,1,0.0,2.8275862068965516,15279149.0,Withdrawn,2
23945,536556,1,4,2,7,1,60,2,0.0,5.064755838641189,496419511.0,Pass,1
23946,536591,1,2,1,2,1,60,1,0.0,4.506646971935007,356750329.0,Fail,3
23947,536593,1,13,3,8,2,70,1,0.0,3.722273998136067,565501836.0,Pass,1
23948,536681,1,5,4,3,1,60,1,0.0,3.877906976744186,271904126.0,Withdrawn,2
23949,536698,1,12,1,1,1,60,1,0.0,2.9156626506024095,218679765.0,Pass,1
23950,536843,1,5,3,4,1,60,1,0.0,2.77720207253886,101706133.0,Fail,3
23951,536906,0,4,1,7,1,120,1,0.0,4.395397489539749,251890399.0,Pass,1
23952,536930,1,3,1,3,1,60,1,0.0,3.679886685552408,372039427.0,Pass,1
23953,536950,0,3,3,4,1,60,1,0.0,6.879611650485437,271400997.0,Pass,1
23954,537000,0,3,1,3,1,120,1,0.0,0.0,0.0,Withdrawn,2
23955,537028,1,1,2,3,1,75,1,0.5,2.0701754385964914,35532429.0,Withdrawn,2
23956,537028,1,1,2,3,1,75,1,0.5,2.0701754385964914,35532429.0,Fail,3
23957,537133,0,9,2,1,1,60,2,0.5,3.2228187919463087,434657306.0,Withdrawn,2
23958,537133,0,9,2,1,1,60,2,0.5,3.2228187919463087,434657306.0,Fail,3
23959,537151,1,3,2,10,2,120,1,0.0,3.1666666666666665,15809955.0,Withdrawn,2
23960,537335,0,3,4,1,2,60,1,0.0,3.623003194888179,164965313.0,Withdrawn,2
23961,537394,1,11,1,8,1,60,1,0.0,3.638888888888889,94865443.0,Withdrawn,2
23962,537515,1,2,2,5,1,60,1,0.0,4.489698890649763,332518497.0,Pass,1
23963,537645,1,12,3,0,1,60,1,0.0,6.245852187028658,349408640.0,Pass,1
23964,537656,1,13,3,0,2,60,1,0.0,4.233231707317073,691296681.0,Pass,1
23965,537672,1,3,2,4,1,120,1,0.0,9.05944055944056,602910584.0,Fail,3
23966,537674,1,3,2,3,2,120,2,0.0,2.6140350877192984,60069644.0,Fail,3
23967,537683,1,4,1,8,1,120,1,0.0,2.970149253731343,176538842.0,Fail,3
23968,537687,1,12,2,0,1,60,1,0.0,3.45074415308292,743563220.0,Pass,1
23969,537700,1,1,5,10,2,60,1,0.0,4.436432637571158,277726642.0,Fail,3
23970,537728,1,12,1,0,1,90,1,0.0,0.0,0.0,Withdrawn,2
23971,537955,1,12,3,0,1,120,1,0.0,4.105263157894737,420534355.0,Pass,1
23972,537980,1,1,3,3,1,60,1,0.0,5.236463331048664,768772974.0,Pass,1
23973,537995,1,9,2,10,1,60,1,0.0,4.990791896869245,286140460.0,Fail,3
23974,538045,1,2,1,8,1,60,1,0.0,4.723809523809524,276654945.0,Pass,1
23975,538051,1,4,1,10,1,90,1,0.0,3.0338983050847457,31092989.0,Fail,3
23976,538202,1,8,2,7,1,60,2,0.0,5.593688362919132,267177729.0,Pass,1
23977,538916,1,8,1,5,1,150,1,0.0,4.541129831516352,531697213.0,Pass,1
23978,538941,1,4,1,8,1,60,1,0.0,3.0773263433813893,402076504.0,Pass,1
23979,538949,0,9,2,8,1,60,1,0.0,3.9818631492168177,639180157.0,Pass,1
23980,539117,1,12,1,1,1,60,1,0.0,4.339130434782609,242425343.0,Fail,3
23981,539128,1,9,2,10,1,120,1,0.0,0.0,0.0,Withdrawn,2
23982,539219,1,3,1,2,1,120,1,0.0,2.8118811881188117,53226247.0,Fail,3
23983,539241,1,1,1,10,1,120,1,0.0,5.033264033264033,253478350.0,Pass,1
23984,539308,1,4,1,1,1,90,1,0.5,4.0083194675540765,862164753.0,Fail,3
23985,539308,1,4,1,1,1,90,1,0.5,4.0083194675540765,862164753.0,Fail,3
23986,539332,1,1,3,5,2,60,1,0.0,3.8954501452081316,544333305.0,Pass,1
23987,539359,1,1,3,9,2,90,1,0.0,3.8887959866220734,630224832.0,Distinction,4
23988,539364,1,5,1,4,1,90,1,0.0,5.969512195121951,172851606.0,Fail,3
23989,539401,1,3,1,1,2,60,1,1.0,4.2272727272727275,422211621.0,Withdrawn,2
23990,539401,1,3,1,1,2,120,1,1.0,4.2272727272727275,422211621.0,Withdrawn,2
23991,539440,1,6,2,5,1,60,1,0.0,6.186327636515215,1264201517.0,Distinction,4
23992,539468,0,10,2,8,2,60,1,0.0,2.88,13171882.0,Fail,3
23993,539497,1,7,1,7,1,60,1,0.0,5.378640776699029,217124486.0,Pass,1
23994,539668,1,6,1,2,1,90,1,0.0,0.0,0.0,Withdrawn,2
23995,539759,1,4,2,2,2,60,1,0.0,3.7160493827160495,597578859.0,Pass,1
23996,539774,1,11,1,1,1,60,1,0.0,3.7752808988764044,46903853.0,Withdrawn,2
23997,539886,1,5,2,1,1,120,2,0.0,3.526829268292683,108038393.0,Fail,3
23998,539896,1,2,2,1,1,60,1,0.0,4.2924528301886795,390963993.0,Pass,1
23999,539922,0,1,3,8,2,60,1,1.0,3.3802412406662836,1064145363.0,Withdrawn,2
24000,539922,0,1,3,8,2,120,1,1.0,3.3802412406662836,1064145363.0,Pass,1
24001,539953,1,3,1,8,1,60,1,0.0,2.422222222222222,94855637.0,Fail,3
24002,539963,1,2,1,8,2,120,1,0.0,4.673267326732673,532170517.0,Pass,1
24003,539994,1,3,1,3,1,120,1,0.0,3.685823754789272,275102516.0,Fail,3
24004,540054,1,9,1,2,1,60,1,0.0,5.1210407239819,465841981.0,Pass,1
24005,540147,1,9,1,10,1,60,1,0.0,3.7732463295269167,323030576.0,Fail,3
24006,540155,1,3,2,6,2,90,1,0.5,3.5435356200527703,199741194.0,Withdrawn,2
24007,540155,1,3,2,6,2,180,1,0.5,3.5435356200527703,199741194.0,Withdrawn,2
24008,540160,1,5,1,9,1,60,1,0.0,5.230442176870748,619710097.0,Pass,1
24009,540209,1,1,2,7,1,60,2,0.0,4.5041816009557945,441095581.0,Pass,1
24010,540224,1,12,2,0,2,60,1,0.0,4.453172205438066,348870025.0,Pass,1
24011,540549,1,5,2,2,1,120,1,0.0,4.535714285714286,206568848.0,Pass,1
24012,540577,1,7,1,9,1,120,1,0.0,4.112828438948996,340948100.0,Pass,1
24013,540581,1,6,3,9,1,120,1,0.0,3.423658872077029,383093204.0,Fail,3
24014,540637,1,2,2,6,1,120,1,0.5,3.43348623853211,312368907.0,Withdrawn,2
24015,540637,1,2,2,6,1,120,1,0.5,3.43348623853211,312368907.0,Pass,1
24016,540713,1,3,1,2,1,120,1,0.0,4.364963503649635,144402649.0,Pass,1
24017,540727,1,3,3,1,1,60,1,0.0,4.33033303330333,585495481.0,Pass,1
24018,540800,1,11,1,4,1,90,2,0.0,4.350949628406275,638164013.0,Pass,1
24019,540801,1,1,3,8,1,90,1,0.0,3.368888888888889,118571065.0,Withdrawn,2
24020,540997,1,10,1,8,1,60,1,0.0,4.172,131726843.0,Withdrawn,2
24021,541101,1,12,1,1,1,60,1,0.0,5.268595041322314,127538749.0,Fail,3
24022,541327,0,1,2,2,1,120,1,0.5,2.4,74283574.0,Withdrawn,2
24023,541327,0,1,2,2,2,60,1,0.5,2.4,74283574.0,Fail,3
24024,541349,1,13,2,0,2,120,1,0.0,4.6827906976744185,566504935.0,Pass,1
24025,541369,1,7,2,10,2,60,1,0.0,2.814814814814815,14230218.0,Withdrawn,2
24026,541418,1,11,2,0,1,60,1,0.0,4.751724137931035,534882106.0,Pass,1
24027,541521,1,13,3,4,2,60,1,0.0,4.6619099890230515,480085774.0,Pass,1
24028,541579,1,11,1,4,1,90,1,0.0,3.6507936507936507,464786303.0,Distinction,4
24029,541753,1,2,1,10,1,60,1,0.0,4.296411856474259,337799618.0,Pass,1
24030,541781,1,6,1,2,1,150,1,0.0,4.293628808864266,190246279.0,Pass,1
24031,541923,1,1,2,3,2,60,1,0.0,4.253521126760563,37418469.0,Fail,3
24032,542003,1,13,2,2,1,60,1,0.0,4.475524475524476,301457333.0,Pass,1
24033,542020,1,6,1,4,1,90,1,0.0,5.179431072210066,240819088.0,Pass,1
24034,542026,1,11,1,7,1,60,1,0.0,5.2373371924746746,364119570.0,Fail,3
24035,542062,1,3,2,3,1,60,1,0.0,0.0,0.0,Withdrawn,2
24036,542100,1,5,2,1,1,60,1,0.0,5.5756578947368425,320436171.0,Pass,1
24037,542356,1,1,3,2,1,60,1,0.0,4.238578680203045,207641801.0,Fail,3
24038,542386,1,13,1,10,1,120,1,0.0,5.313645621181263,258749902.0,Distinction,4
24039,542506,1,7,2,5,1,60,1,0.0,4.703994760969221,804644365.0,Distinction,4
24040,542536,1,11,2,2,1,90,1,0.0,4.552922590837283,333572110.0,Pass,1
24041,542550,1,12,1,4,2,60,1,1.0,3.7980652962515116,513290826.0,Withdrawn,2
24042,542550,1,12,1,4,2,120,1,1.0,3.7980652962515116,513290826.0,Withdrawn,2
24043,542550,1,12,1,4,2,120,1,1.0,3.7980652962515116,513290826.0,Withdrawn,2
24044,542635,1,4,1,9,1,60,1,0.0,4.256170212765958,619160046.0,Pass,1
24045,542646,0,7,1,8,1,60,1,0.0,4.331550802139038,492703758.0,Pass,1
24046,542653,1,9,1,8,2,60,1,0.0,4.152374670184696,798866021.0,Pass,1
24047,542657,0,9,2,1,2,120,1,0.0,3.9651416122004357,241902870.0,Withdrawn,2
24048,542987,1,4,2,9,1,120,1,0.0,3.866822429906542,451081666.0,Fail,3
24049,543010,1,2,3,2,2,60,1,1.0,5.6566589684372595,1752548363.0,Fail,3
24050,543010,1,2,3,2,2,120,1,1.0,5.6566589684372595,1752548363.0,Fail,3
24051,543019,1,13,1,0,2,60,1,0.0,3.817142857142857,1383252416.0,Pass,1
24052,543054,1,10,2,9,2,60,1,0.0,3.1274900398406373,132285087.0,Fail,3
24053,543095,1,4,2,1,1,60,1,0.0,1.8571428571428572,7377463.0,Withdrawn,2
24054,543113,1,6,1,6,2,120,1,0.0,5.374301675977653,471653999.0,Fail,3
24055,543155,1,3,2,3,2,90,1,0.0,3.716666666666667,158105434.0,Withdrawn,2
24056,543295,1,10,3,2,1,60,1,0.0,4.568965517241379,30568925.0,Fail,3
24057,543384,1,5,2,1,1,60,1,0.0,4.30327868852459,385753172.0,Distinction,4
24058,543415,1,4,2,9,1,90,2,0.0,3.2607329842931936,503254479.0,Pass,1
24059,543436,1,5,1,2,1,120,1,0.0,5.080882352941177,143340810.0,Fail,3
24060,543447,1,8,2,3,1,60,1,0.0,3.8946135831381734,450085930.0,Pass,1
24061,543536,1,13,2,6,1,150,1,0.0,3.758364312267658,141748281.0,Fail,3
24062,543599,1,8,1,9,1,60,1,0.0,4.716098334655036,664445529.0,Pass,1
24063,543604,1,2,1,4,1,120,1,0.0,0.0,0.0,Withdrawn,2
24064,543643,0,4,1,1,1,60,2,0.0,11.943632567849686,252410260.0,Pass,1
24065,543785,1,12,2,0,1,90,1,1.0,3.645390070921986,297219183.0,Withdrawn,2
24066,543785,1,12,2,0,2,270,1,1.0,3.645390070921986,297219183.0,Withdrawn,2
24067,543798,1,8,2,10,1,60,1,0.0,3.7364568081991214,359929562.0,Pass,1
24068,543818,1,11,2,7,1,90,1,0.0,2.5738396624472575,124886639.0,Fail,3
24069,544021,1,4,2,5,1,120,1,0.5,3.9847522236340533,458140811.0,Withdrawn,2
24070,544021,1,4,2,5,1,60,1,0.5,3.9847522236340533,458140811.0,Withdrawn,2
24071,544055,1,9,3,1,1,210,1,0.0,4.642160540135034,702424171.0,Pass,1
24072,544098,1,1,2,6,1,60,1,0.0,3.572649572649573,184977660.0,Pass,1
24073,544173,0,2,2,5,1,130,2,0.0,4.058359621451104,1002320283.0,Distinction,4
24074,544195,1,7,2,8,1,60,1,0.0,2.452991452991453,123313150.0,Fail,3
24075,544212,0,12,1,7,1,60,1,0.0,4.253176043557168,580697893.0,Pass,1
24076,544249,1,5,1,1,1,60,1,0.0,4.9169675090252705,145985583.0,Pass,1
24077,544279,1,11,2,4,1,60,1,0.0,1.0769230769230769,6851367.0,Fail,3
24078,544313,1,13,1,7,1,120,1,0.0,4.8457207207207205,467919568.0,Pass,1
24079,544479,0,1,3,10,2,60,1,0.0,5.565393988627132,648692051.0,Pass,1
24080,544530,1,1,1,5,1,60,1,0.0,5.845637583892618,392603486.0,Pass,1
24081,544543,1,12,1,3,2,60,1,0.0,4.306285714285714,461109053.0,Fail,3
24082,544651,0,3,2,3,1,120,2,0.0,3.090909090909091,52175896.0,Withdrawn,2
24083,544697,1,10,2,6,1,60,1,0.0,2.7267080745341614,84839975.0,Fail,3
24084,544802,1,8,2,1,2,120,1,0.0,0.0,0.0,Withdrawn,2
24085,544847,1,1,3,4,1,120,2,0.0,4.862244897959184,206582139.0,Fail,3
24086,544850,1,1,2,7,2,90,2,0.0,4.817991631799163,1007539528.0,Pass,1
24087,544880,1,6,2,10,1,120,1,0.0,4.100478468899522,110144455.0,Fail,3
24088,544894,1,4,2,2,1,60,1,0.0,4.534370946822309,406313895.0,Pass,1
24089,544930,1,4,1,6,1,60,1,0.0,3.659090909090909,46377509.0,Withdrawn,2
24090,544955,1,5,1,4,1,60,1,0.0,0.0,0.0,Withdrawn,2
24091,544963,1,9,1,10,2,60,1,0.0,4.742481203007519,280347087.0,Pass,1
24092,544991,1,5,1,5,1,120,1,0.0,5.127371273712737,194450651.0,Pass,1
24093,545048,0,5,1,8,1,60,1,0.0,4.930807248764415,319878763.0,Fail,3
24094,545080,1,6,1,1,1,60,1,0.0,3.1153846153846154,356202722.0,Fail,3
24095,545229,1,5,3,9,2,60,1,0.0,4.367549668874172,636599361.0,Distinction,4
24096,545377,1,4,1,9,1,60,1,0.0,4.394101876675603,196560874.0,Fail,3
24097,545379,1,6,1,0,1,60,1,0.0,5.0181818181818185,405775413.0,Pass,1
24098,545384,1,8,2,3,1,120,1,0.0,2.5135135135135136,38996362.0,Fail,3
24099,545485,1,4,1,6,1,90,1,0.0,0.0,0.0,Withdrawn,2
24100,545522,1,12,2,5,2,90,1,0.0,0.0,0.0,Withdrawn,2
24101,545565,1,9,1,8,1,120,1,0.0,3.0714285714285716,22131633.0,Withdrawn,2
24102,545600,1,1,1,6,1,60,1,0.0,0.0,0.0,Withdrawn,2
24103,545604,1,11,1,8,1,90,1,0.0,2.556603773584906,55858878.0,Fail,3
24104,545693,1,2,1,5,2,90,2,0.0,4.2601156069364166,91171159.0,Withdrawn,2
24105,545720,1,12,1,5,1,90,1,0.0,5.4668435013262595,198664858.0,Fail,3
24106,545751,1,4,2,10,1,90,1,0.0,3.891041162227603,217634209.0,Fail,3
24107,545791,1,6,2,4,2,120,2,0.0,2.2222222222222223,4742855.0,Withdrawn,2
24108,545909,1,1,2,6,1,120,1,0.0,4.535042735042735,308271963.0,Pass,1
24109,545918,1,4,2,7,1,120,1,0.0,2.6476190476190475,55331272.0,Withdrawn,2
24110,545944,1,10,1,1,1,120,1,0.5,3.1120689655172415,144625019.0,Withdrawn,2
24111,545944,1,10,1,1,1,180,1,0.5,3.1120689655172415,144625019.0,Withdrawn,2
24112,545951,0,10,1,8,1,60,1,0.0,3.1650943396226414,111720501.0,Withdrawn,2
24113,546048,1,10,1,8,1,60,1,0.0,2.372549019607843,26881248.0,Fail,3
24114,546141,1,3,4,3,2,60,1,0.0,10.571428571428571,7378994.0,Fail,3
24115,546164,1,4,2,6,2,60,1,0.0,2.9083969465648853,69043367.0,Withdrawn,2
24116,546215,1,3,2,6,1,60,1,0.0,4.456973293768546,532771595.0,Pass,1
24117,546243,1,3,2,3,1,60,1,0.0,3.914285714285714,55339466.0,Withdrawn,2
24118,546262,1,4,1,8,1,120,1,0.0,3.6334405144694535,163888807.0,Withdrawn,2
24119,546329,1,8,1,4,1,60,2,0.0,3.5700934579439254,281962072.0,Fail,3
24120,546348,0,11,1,2,1,60,1,0.0,4.6301775147929,534351226.0,Pass,1
24121,546396,1,2,1,1,2,60,1,0.0,3.1106382978723404,123844782.0,Withdrawn,2
24122,546408,1,13,2,3,1,60,1,0.0,2.957692307692308,137008896.0,Fail,3
24123,546412,1,9,2,2,1,60,1,0.0,3.638805970149254,353075700.0,Fail,3
24124,546431,1,13,2,9,1,120,1,0.0,2.6825396825396823,33201020.0,Fail,3
24125,546439,0,4,2,2,2,60,1,0.0,4.959537572254336,182348652.0,Withdrawn,2
24126,546464,1,2,2,9,1,60,1,0.0,4.623979912115505,839438138.0,Distinction,4
24127,546563,1,7,2,6,1,60,1,0.0,4.378986866791744,280871067.0,Withdrawn,2
24128,546583,1,8,3,5,1,60,1,0.0,5.258137774413323,696038490.0,Pass,1
24129,546682,1,4,3,9,1,60,1,0.0,4.017629774730656,538035441.0,Pass,1
24130,546780,1,10,2,1,1,60,1,0.0,2.919799498746867,210255720.0,Fail,3
24131,546863,1,3,2,1,2,60,1,0.0,0.0,0.0,Withdrawn,2
24132,546868,1,2,2,1,1,60,1,0.0,3.869565217391304,72719730.0,Fail,3
24133,546912,1,8,1,1,1,60,1,0.0,3.593464052287582,403107177.0,Pass,1
